"scenario","replicate","n_sightings","last_sighting","method","prior","alpha","threshold","estimated_year","date_error","absolute_date_error","no_threshold_crossing","final_probability"
"decreasing observation effort, matched expected sightings",34,7,1993,"Solow","later_beta_2_1",1,0.5,1997,-8,8,FALSE,0.0090157351643926
"decreasing observation effort, matched expected sightings",34,7,1993,"Solow","uniform",1,0.6,1997,-8,8,FALSE,0.00702910480108032
"decreasing observation effort, matched expected sightings",34,7,1993,"Solow","earlier_beta_1_2",1,0.6,2000,-5,5,FALSE,0.00575990201104693
"decreasing observation effort, matched expected sightings",34,7,1993,"Solow","later_beta_2_1",1,0.6,1996,-9,9,FALSE,0.0090157351643926
"decreasing observation effort, matched expected sightings",34,7,1993,"Effort_fixed_alpha","uniform",0.6,0.5,NA,NA,NA,TRUE,NA
"decreasing observation effort, matched expected sightings",34,7,1993,"Effort_fixed_alpha","uniform",0.8,0.5,NA,NA,NA,TRUE,NA
"decreasing observation effort, matched expected sightings",34,7,1993,"Effort_fixed_alpha","uniform",1,0.5,NA,NA,NA,TRUE,NA
"decreasing observation effort, matched expected sightings",34,7,1993,"Effort_fixed_alpha","uniform",1.2,0.5,NA,NA,NA,TRUE,NA
"decreasing observation effort, matched expected sightings",34,7,1993,"Effort_fixed_alpha","uniform",1.5,0.5,NA,NA,NA,TRUE,NA
"decreasing observation effort, matched expected sightings",34,7,1993,"Effort_fixed_alpha","uniform",1.8,0.5,NA,NA,NA,TRUE,NA
"decreasing observation effort, matched expected sightings",34,7,1993,"Solow_te_median","uniform",1,-1,1995,-10,10,FALSE,-1
"decreasing observation effort, matched expected sightings",34,7,1993,"Solow_te_median","earlier_beta_1_2",1,-1,1994,-11,11,FALSE,-1
"decreasing observation effort, matched expected sightings",34,7,1993,"Solow_te_median","later_beta_2_1",1,-1,1995,-10,10,FALSE,-1
"decreasing observation effort, matched expected sightings",34,7,1993,"Effort_te_median","uniform",0.6,-1,NA,NA,NA,TRUE,-1
"decreasing observation effort, matched expected sightings",34,7,1993,"Effort_te_median","uniform",1,-1,NA,NA,NA,TRUE,-1
"decreasing observation effort, matched expected sightings",34,7,1993,"Effort_te_median","uniform",1.5,-1,NA,NA,NA,TRUE,-1
"decreasing observation effort, matched expected sightings",34,7,1993,"Effort_te_median","uniform",1.8,-1,NA,NA,NA,TRUE,-1
"decreasing observation effort, matched expected sightings",35,12,2004,"Solow","uniform",1,0.3,2013,8,8,FALSE,0.0385105256249653
"decreasing observation effort, matched expected sightings",35,12,2004,"Solow","earlier_beta_1_2",1,0.3,2015,10,10,FALSE,0.0553786201711259
"decreasing observation effort, matched expected sightings",35,12,2004,"Solow","later_beta_2_1",1,0.3,2011,6,6,FALSE,0.0295191245653289
"decreasing observation effort, matched expected sightings",35,12,2004,"Solow","uniform",1,0.4,2012,7,7,FALSE,0.0385105256249653
"decreasing observation effort, matched expected sightings",35,12,2004,"Solow","earlier_beta_1_2",1,0.4,2014,9,9,FALSE,0.0553786201711259
"decreasing observation effort, matched expected sightings",35,12,2004,"Solow","later_beta_2_1",1,0.4,2010,5,5,FALSE,0.0295191245653289
"decreasing observation effort, matched expected sightings",35,12,2004,"Solow","uniform",1,0.5,2011,6,6,FALSE,0.0385105256249653
"decreasing observation effort, matched expected sightings",35,12,2004,"Solow","earlier_beta_1_2",1,0.5,2013,8,8,FALSE,0.0553786201711259
"decreasing observation effort, matched expected sightings",35,12,2004,"Solow","later_beta_2_1",1,0.5,2009,4,4,FALSE,0.0295191245653289
"decreasing observation effort, matched expected sightings",35,12,2004,"Solow","uniform",1,0.6,2010,5,5,FALSE,0.0385105256249653
"decreasing observation effort, matched expected sightings",35,12,2004,"Solow","earlier_beta_1_2",1,0.6,2012,7,7,FALSE,0.0553786201711259
"decreasing observation effort, matched expected sightings",35,12,2004,"Solow","later_beta_2_1",1,0.6,2008,3,3,FALSE,0.0295191245653289
"decreasing observation effort, matched expected sightings",35,12,2004,"Effort_fixed_alpha","uniform",0.6,0.5,NA,NA,NA,TRUE,NA
"decreasing observation effort, matched expected sightings",35,12,2004,"Effort_fixed_alpha","uniform",0.8,0.5,NA,NA,NA,TRUE,NA
"decreasing observation effort, matched expected sightings",35,12,2004,"Effort_fixed_alpha","uniform",1,0.5,NA,NA,NA,TRUE,NA
"decreasing observation effort, matched expected sightings",35,12,2004,"Effort_fixed_alpha","uniform",1.2,0.5,NA,NA,NA,TRUE,NA
"decreasing observation effort, matched expected sightings",35,12,2004,"Effort_fixed_alpha","uniform",1.5,0.5,NA,NA,NA,TRUE,NA
"decreasing observation effort, matched expected sightings",35,12,2004,"Effort_fixed_alpha","uniform",1.8,0.5,NA,NA,NA,TRUE,NA
"decreasing observation effort, matched expected sightings",35,12,2004,"Solow_te_median","uniform",1,-1,2006,1,1,FALSE,-1
"decreasing observation effort, matched expected sightings",35,12,2004,"Solow_te_median","earlier_beta_1_2",1,-1,2005,0,0,FALSE,-1
"decreasing observation effort, matched expected sightings",35,12,2004,"Solow_te_median","later_beta_2_1",1,-1,2006,1,1,FALSE,-1
"decreasing observation effort, matched expected sightings",35,12,2004,"Effort_te_median","uniform",0.6,-1,NA,NA,NA,TRUE,-1
"decreasing observation effort, matched expected sightings",35,12,2004,"Effort_te_median","uniform",1,-1,NA,NA,NA,TRUE,-1
"decreasing observation effort, matched expected sightings",35,12,2004,"Effort_te_median","uniform",1.5,-1,NA,NA,NA,TRUE,-1
"decreasing observation effort, matched expected sightings",35,12,2004,"Effort_te_median","uniform",1.8,-1,NA,NA,NA,TRUE,-1
"decreasing observation effort, matched expected sightings",36,10,2002,"Solow","uniform",1,0.3,2012,7,7,FALSE,0.0399754851479493
"decreasing observation effort, matched expected sightings",36,10,2002,"Solow","earlier_beta_1_2",1,0.3,2014,9,9,FALSE,0.0514821981657603
"decreasing observation effort, matched expected sightings",36,10,2002,"Solow","later_beta_2_1",1,0.3,2010,5,5,FALSE,0.0326728277960123
"decreasing observation effort, matched expected sightings",36,10,2002,"Solow","uniform",1,0.4,2010,5,5,FALSE,0.0399754851479493
"decreasing observation effort, matched expected sightings",36,10,2002,"Solow","earlier_beta_1_2",1,0.4,2013,8,8,FALSE,0.0514821981657603
"decreasing observation effort, matched expected sightings",36,10,2002,"Solow","later_beta_2_1",1,0.4,2009,4,4,FALSE,0.0326728277960123
"decreasing observation effort, matched expected sightings",36,10,2002,"Solow","uniform",1,0.5,2009,4,4,FALSE,0.0399754851479493
"decreasing observation effort, matched expected sightings",36,10,2002,"Solow","earlier_beta_1_2",1,0.5,2011,6,6,FALSE,0.0514821981657603
"decreasing observation effort, matched expected sightings",36,10,2002,"Solow","later_beta_2_1",1,0.5,2007,2,2,FALSE,0.0326728277960123
"decreasing observation effort, matched expected sightings",36,10,2002,"Solow","uniform",1,0.6,2008,3,3,FALSE,0.0399754851479493
"decreasing observation effort, matched expected sightings",36,10,2002,"Solow","earlier_beta_1_2",1,0.6,2011,6,6,FALSE,0.0514821981657603
"decreasing observation effort, matched expected sightings",36,10,2002,"Solow","later_beta_2_1",1,0.6,2006,1,1,FALSE,0.0326728277960123
"decreasing observation effort, matched expected sightings",36,10,2002,"Effort_fixed_alpha","uniform",0.6,0.5,NA,NA,NA,TRUE,NA
"decreasing observation effort, matched expected sightings",36,10,2002,"Effort_fixed_alpha","uniform",0.8,0.5,NA,NA,NA,TRUE,NA
"decreasing observation effort, matched expected sightings",36,10,2002,"Effort_fixed_alpha","uniform",1,0.5,NA,NA,NA,TRUE,NA
"decreasing observation effort, matched expected sightings",36,10,2002,"Effort_fixed_alpha","uniform",1.2,0.5,NA,NA,NA,TRUE,NA
"decreasing observation effort, matched expected sightings",36,10,2002,"Effort_fixed_alpha","uniform",1.5,0.5,NA,NA,NA,TRUE,NA
"decreasing observation effort, matched expected sightings",36,10,2002,"Effort_fixed_alpha","uniform",1.8,0.5,NA,NA,NA,TRUE,NA
"decreasing observation effort, matched expected sightings",36,10,2002,"Solow_te_median","uniform",1,-1,2004,-1,1,FALSE,-1
"decreasing observation effort, matched expected sightings",36,10,2002,"Solow_te_median","earlier_beta_1_2",1,-1,2003,-2,2,FALSE,-1
"decreasing observation effort, matched expected sightings",36,10,2002,"Solow_te_median","later_beta_2_1",1,-1,2004,-1,1,FALSE,-1
"decreasing observation effort, matched expected sightings",36,10,2002,"Effort_te_median","uniform",0.6,-1,NA,NA,NA,TRUE,-1
"decreasing observation effort, matched expected sightings",36,10,2002,"Effort_te_median","uniform",1,-1,NA,NA,NA,TRUE,-1
"decreasing observation effort, matched expected sightings",36,10,2002,"Effort_te_median","uniform",1.5,-1,NA,NA,NA,TRUE,-1
"decreasing observation effort, matched expected sightings",36,10,2002,"Effort_te_median","uniform",1.8,-1,NA,NA,NA,TRUE,-1
"decreasing observation effort, matched expected sightings",37,10,2000,"Solow","uniform",1,0.3,2009,4,4,FALSE,0.0173076923078262
"decreasing observation effort, matched expected sightings",37,10,2000,"Solow","earlier_beta_1_2",1,0.3,2011,6,6,FALSE,0.0196828868236567
"decreasing observation effort, matched expected sightings",37,10,2000,"Solow","later_beta_2_1",1,0.3,2007,2,2,FALSE,0.0154440154440711
"decreasing observation effort, matched expected sightings",37,10,2000,"Solow","uniform",1,0.4,2007,2,2,FALSE,0.0173076923078262
"decreasing observation effort, matched expected sightings",37,10,2000,"Solow","earlier_beta_1_2",1,0.4,2010,5,5,FALSE,0.0196828868236567
"decreasing observation effort, matched expected sightings",37,10,2000,"Solow","later_beta_2_1",1,0.4,2006,1,1,FALSE,0.0154440154440711
"decreasing observation effort, matched expected sightings",37,10,2000,"Solow","uniform",1,0.5,2006,1,1,FALSE,0.0173076923078262
"decreasing observation effort, matched expected sightings",37,10,2000,"Solow","earlier_beta_1_2",1,0.5,2009,4,4,FALSE,0.0196828868236567
"decreasing observation effort, matched expected sightings",37,10,2000,"Solow","later_beta_2_1",1,0.5,2005,0,0,FALSE,0.0154440154440711
"decreasing observation effort, matched expected sightings",37,10,2000,"Solow","uniform",1,0.6,2005,0,0,FALSE,0.0173076923078262
"decreasing observation effort, matched expected sightings",37,10,2000,"Solow","earlier_beta_1_2",1,0.6,2008,3,3,FALSE,0.0196828868236567
"decreasing observation effort, matched expected sightings",37,10,2000,"Solow","later_beta_2_1",1,0.6,2004,-1,1,FALSE,0.0154440154440711
"decreasing observation effort, matched expected sightings",37,10,2000,"Effort_fixed_alpha","uniform",0.6,0.5,NA,NA,NA,TRUE,NA
"decreasing observation effort, matched expected sightings",37,10,2000,"Effort_fixed_alpha","uniform",0.8,0.5,NA,NA,NA,TRUE,NA
"decreasing observation effort, matched expected sightings",37,10,2000,"Effort_fixed_alpha","uniform",1,0.5,NA,NA,NA,TRUE,NA
"decreasing observation effort, matched expected sightings",37,10,2000,"Effort_fixed_alpha","uniform",1.2,0.5,NA,NA,NA,TRUE,NA
"decreasing observation effort, matched expected sightings",37,10,2000,"Effort_fixed_alpha","uniform",1.5,0.5,NA,NA,NA,TRUE,NA
"decreasing observation effort, matched expected sightings",37,10,2000,"Effort_fixed_alpha","uniform",1.8,0.5,NA,NA,NA,TRUE,NA
"decreasing observation effort, matched expected sightings",37,10,2000,"Solow_te_median","uniform",1,-1,2002,-3,3,FALSE,-1
"decreasing observation effort, matched expected sightings",37,10,2000,"Solow_te_median","earlier_beta_1_2",1,-1,2001,-4,4,FALSE,-1
"decreasing observation effort, matched expected sightings",37,10,2000,"Solow_te_median","later_beta_2_1",1,-1,2002,-3,3,FALSE,-1
"decreasing observation effort, matched expected sightings",37,10,2000,"Effort_te_median","uniform",0.6,-1,NA,NA,NA,TRUE,-1
"decreasing observation effort, matched expected sightings",37,10,2000,"Effort_te_median","uniform",1,-1,NA,NA,NA,TRUE,-1
"decreasing observation effort, matched expected sightings",37,10,2000,"Effort_te_median","uniform",1.5,-1,NA,NA,NA,TRUE,-1
"decreasing observation effort, matched expected sightings",37,10,2000,"Effort_te_median","uniform",1.8,-1,NA,NA,NA,TRUE,-1
"decreasing observation effort, matched expected sightings",38,7,2001,"Solow","uniform",1,0.3,2013,8,8,FALSE,0.113727290695148
"decreasing observation effort, matched expected sightings",38,7,2001,"Solow","earlier_beta_1_2",1,0.3,2016,11,11,FALSE,0.143744383776925
"decreasing observation effort, matched expected sightings",38,7,2001,"Solow","later_beta_2_1",1,0.3,2011,6,6,FALSE,0.0940810334668524
"decreasing observation effort, matched expected sightings",38,7,2001,"Solow","uniform",1,0.4,2011,6,6,FALSE,0.113727290695148
"decreasing observation effort, matched expected sightings",38,7,2001,"Solow","earlier_beta_1_2",1,0.4,2014,9,9,FALSE,0.143744383776925
"decreasing observation effort, matched expected sightings",38,7,2001,"Solow","later_beta_2_1",1,0.4,2009,4,4,FALSE,0.0940810334668524
"decreasing observation effort, matched expected sightings",38,7,2001,"Solow","uniform",1,0.5,2010,5,5,FALSE,0.113727290695148
"decreasing observation effort, matched expected sightings",38,7,2001,"Solow","earlier_beta_1_2",1,0.5,2013,8,8,FALSE,0.143744383776925
"decreasing observation effort, matched expected sightings",38,7,2001,"Solow","later_beta_2_1",1,0.5,2007,2,2,FALSE,0.0940810334668524
"decreasing observation effort, matched expected sightings",38,7,2001,"Solow","uniform",1,0.6,2008,3,3,FALSE,0.113727290695148
"decreasing observation effort, matched expected sightings",38,7,2001,"Solow","earlier_beta_1_2",1,0.6,2011,6,6,FALSE,0.143744383776925
"decreasing observation effort, matched expected sightings",38,7,2001,"Solow","later_beta_2_1",1,0.6,2006,1,1,FALSE,0.0940810334668524
"decreasing observation effort, matched expected sightings",38,7,2001,"Effort_fixed_alpha","uniform",0.6,0.5,NA,NA,NA,TRUE,NA
"decreasing observation effort, matched expected sightings",38,7,2001,"Effort_fixed_alpha","uniform",0.8,0.5,NA,NA,NA,TRUE,NA
"decreasing observation effort, matched expected sightings",38,7,2001,"Effort_fixed_alpha","uniform",1,0.5,NA,NA,NA,TRUE,NA
"decreasing observation effort, matched expected sightings",38,7,2001,"Effort_fixed_alpha","uniform",1.2,0.5,NA,NA,NA,TRUE,NA
"decreasing observation effort, matched expected sightings",38,7,2001,"Effort_fixed_alpha","uniform",1.5,0.5,NA,NA,NA,TRUE,NA
"decreasing observation effort, matched expected sightings",38,7,2001,"Effort_fixed_alpha","uniform",1.8,0.5,NA,NA,NA,TRUE,NA
"decreasing observation effort, matched expected sightings",38,7,2001,"Solow_te_median","uniform",1,-1,2003,-2,2,FALSE,-1
"decreasing observation effort, matched expected sightings",38,7,2001,"Solow_te_median","earlier_beta_1_2",1,-1,2003,-2,2,FALSE,-1
"decreasing observation effort, matched expected sightings",38,7,2001,"Solow_te_median","later_beta_2_1",1,-1,2004,-1,1,FALSE,-1
"decreasing observation effort, matched expected sightings",38,7,2001,"Effort_te_median","uniform",0.6,-1,NA,NA,NA,TRUE,-1
"decreasing observation effort, matched expected sightings",38,7,2001,"Effort_te_median","uniform",1,-1,NA,NA,NA,TRUE,-1
"decreasing observation effort, matched expected sightings",38,7,2001,"Effort_te_median","uniform",1.5,-1,NA,NA,NA,TRUE,-1
"decreasing observation effort, matched expected sightings",38,7,2001,"Effort_te_median","uniform",1.8,-1,NA,NA,NA,TRUE,-1
"decreasing observation effort, matched expected sightings",39,7,2004,"Solow","uniform",1,0.3,2018,13,13,FALSE,0.226984950579949
"decreasing observation effort, matched expected sightings",39,7,2004,"Solow","earlier_beta_1_2",1,0.3,NA,NA,NA,TRUE,0.32603834323064
"decreasing observation effort, matched expected sightings",39,7,2004,"Solow","later_beta_2_1",1,0.3,2016,11,11,FALSE,0.174093709612918
"decreasing observation effort, matched expected sightings",39,7,2004,"Solow","uniform",1,0.4,2016,11,11,FALSE,0.226984950579949
"decreasing observation effort, matched expected sightings",39,7,2004,"Solow","earlier_beta_1_2",1,0.4,2019,14,14,FALSE,0.32603834323064
"decreasing observation effort, matched expected sightings",39,7,2004,"Solow","later_beta_2_1",1,0.4,2013,8,8,FALSE,0.174093709612918
"decreasing observation effort, matched expected sightings",39,7,2004,"Solow","uniform",1,0.5,2014,9,9,FALSE,0.226984950579949
"decreasing observation effort, matched expected sightings",39,7,2004,"Solow","earlier_beta_1_2",1,0.5,2017,12,12,FALSE,0.32603834323064
"decreasing observation effort, matched expected sightings",39,7,2004,"Solow","later_beta_2_1",1,0.5,2011,6,6,FALSE,0.174093709612918
"decreasing observation effort, matched expected sightings",39,7,2004,"Solow","uniform",1,0.6,2012,7,7,FALSE,0.226984950579949
"decreasing observation effort, matched expected sightings",39,7,2004,"Solow","earlier_beta_1_2",1,0.6,2016,11,11,FALSE,0.32603834323064
"decreasing observation effort, matched expected sightings",39,7,2004,"Solow","later_beta_2_1",1,0.6,2010,5,5,FALSE,0.174093709612918
"decreasing observation effort, matched expected sightings",39,7,2004,"Effort_fixed_alpha","uniform",0.6,0.5,NA,NA,NA,TRUE,NA
